station_latitude,station_longitude,weather_classifier,temp_category,station_name,date
58.311,-4.916,Dry,Cold,ACHFARY,2012-02-03
58.311,-4.916,Dry,Cool,ACHFARY,2012-02-04
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-02-05
58.311,-4.916,Mild Rain,Cool,ACHFARY,2012-02-06
58.311,-4.916,Dry,Cool,ACHFARY,2012-02-07
58.311,-4.916,Dry,Cold,ACHFARY,2012-02-08
58.311,-4.916,Mild Rain,Cool,ACHFARY,2012-02-09
58.311,-4.916,Dry,Cool,ACHFARY,2012-02-10
58.311,-4.916,Drizzle,Cool,ACHFARY,2012-02-11
58.311,-4.916,Drizzle,Cool,ACHFARY,2012-02-12
58.311,-4.916,Mild Rain,Cool,ACHFARY,2012-02-13
58.311,-4.916,Dry,Cool,ACHFARY,2012-02-14
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-02-15
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-02-16
58.311,-4.916,Mild Rain,Cool,ACHFARY,2012-02-17
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-02-18
58.311,-4.916,Mild Rain,Cold,ACHFARY,2012-02-19
58.311,-4.916,Mild Rain,Cool,ACHFARY,2012-02-20
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-02-21
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-02-22
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-02-23
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-02-24
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-02-25
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-02-26
58.311,-4.916,Mild Rain,Cool,ACHFARY,2012-02-27
58.311,-4.916,Mild Rain,Cool,ACHFARY,2012-02-28
58.311,-4.916,Drizzle,Cool,ACHFARY,2012-02-29
58.311,-4.916,Mild Rain,Cool,ACHFARY,2012-03-01
58.311,-4.916,Dry,Cool,ACHFARY,2012-03-02
58.311,-4.916,Dry,Cool,ACHFARY,2012-03-03
58.311,-4.916,Drizzle,Cool,ACHFARY,2012-03-04
58.311,-4.916,Dry,Cool,ACHFARY,2012-03-05
58.311,-4.916,Dry,Cool,ACHFARY,2012-03-06
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-03-07
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-03-08
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-03-09
58.311,-4.916,Mild Rain,Cool,ACHFARY,2012-03-10
58.311,-4.916,Mild Rain,Cool,ACHFARY,2012-03-11
58.311,-4.916,Mild Rain,Cool,ACHFARY,2012-03-12
58.311,-4.916,Drizzle,Cool,ACHFARY,2012-03-13
58.311,-4.916,Dry,Cool,ACHFARY,2012-03-14
58.311,-4.916,Dry,Cool,ACHFARY,2012-03-15
58.311,-4.916,Dry,Cool,ACHFARY,2012-03-16
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-03-17
58.311,-4.916,Drizzle,Cool,ACHFARY,2012-03-18
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-03-19
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-03-20
58.311,-4.916,Mild Rain,Cool,ACHFARY,2012-03-21
58.311,-4.916,Dry,Cool,ACHFARY,2012-03-22
58.311,-4.916,Dry,Cool,ACHFARY,2012-03-23
58.311,-4.916,Dry,Mild,ACHFARY,2012-03-24
58.311,-4.916,Dry,Mild,ACHFARY,2012-03-25
58.311,-4.916,Dry,Mild,ACHFARY,2012-03-26
58.311,-4.916,Dry,Mild,ACHFARY,2012-03-27
58.311,-4.916,Dry,Mild,ACHFARY,2012-03-28
58.311,-4.916,Mild Rain,Cool,ACHFARY,2012-03-29
58.311,-4.916,Mild Rain,Cool,ACHFARY,2012-03-30
58.311,-4.916,Dry,Cool,ACHFARY,2012-03-31
58.311,-4.916,Mild Rain,Cool,ACHFARY,2012-04-01
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-04-02
58.311,-4.916,Mild Rain,Cool,ACHFARY,2012-04-03
58.311,-4.916,Drizzle,Cool,ACHFARY,2012-04-04
58.311,-4.916,Mild Rain,Cool,ACHFARY,2012-04-05
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-04-06
58.311,-4.916,Drizzle,Cool,ACHFARY,2012-04-07
58.311,-4.916,Mild Rain,Cool,ACHFARY,2012-04-08
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-04-09
58.311,-4.916,Mild Rain,Cool,ACHFARY,2012-04-10
58.311,-4.916,Mild Rain,Cool,ACHFARY,2012-04-11
58.311,-4.916,Mild Rain,Cool,ACHFARY,2012-04-12
58.311,-4.916,Mild Rain,Cool,ACHFARY,2012-04-13
58.311,-4.916,Mild Rain,Cool,ACHFARY,2012-04-14
58.311,-4.916,Dry,Cool,ACHFARY,2012-04-15
58.311,-4.916,Dry,Cool,ACHFARY,2012-04-16
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-04-17
58.311,-4.916,Mild Rain,Cool,ACHFARY,2012-04-18
58.311,-4.916,Mild Rain,Cool,ACHFARY,2012-04-19
58.311,-4.916,Drizzle,Cool,ACHFARY,2012-04-20
58.311,-4.916,Drizzle,Cool,ACHFARY,2012-04-21
58.311,-4.916,Dry,Cool,ACHFARY,2012-04-22
58.311,-4.916,Mild Rain,Cool,ACHFARY,2012-04-23
58.311,-4.916,Mild Rain,Cool,ACHFARY,2012-04-24
58.311,-4.916,Mild Rain,Cool,ACHFARY,2012-04-25
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-04-26
58.311,-4.916,Mild Rain,Cool,ACHFARY,2012-04-27
58.311,-4.916,Drizzle,Cool,ACHFARY,2012-04-28
58.311,-4.916,Dry,Cool,ACHFARY,2012-04-29
58.311,-4.916,Dry,Cool,ACHFARY,2012-04-30
58.311,-4.916,Dry,Cool,ACHFARY,2012-05-01
58.311,-4.916,Dry,Mild,ACHFARY,2012-05-02
58.311,-4.916,Dry,Mild,ACHFARY,2012-05-03
58.311,-4.916,Drizzle,Cool,ACHFARY,2012-05-04
58.311,-4.916,Drizzle,Cool,ACHFARY,2012-05-05
58.311,-4.916,Mild Rain,Cool,ACHFARY,2012-05-06
58.311,-4.916,Dry,Cool,ACHFARY,2012-05-07
58.311,-4.916,Drizzle,Cool,ACHFARY,2012-05-08
58.311,-4.916,Mild Rain,Cool,ACHFARY,2012-05-09
58.311,-4.916,Dry,Cool,ACHFARY,2012-05-10
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-05-11
58.311,-4.916,Mild Rain,Cool,ACHFARY,2012-05-12
58.311,-4.916,Mild Rain,Cool,ACHFARY,2012-05-13
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-05-14
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-05-15
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-05-16
58.311,-4.916,Dry,Cool,ACHFARY,2012-05-17
58.311,-4.916,Dry,Cool,ACHFARY,2012-05-18
58.311,-4.916,Dry,Cool,ACHFARY,2012-05-19
58.311,-4.916,Dry,Cool,ACHFARY,2012-05-20
58.311,-4.916,Dry,Cool,ACHFARY,2012-05-21
58.311,-4.916,Dry,Mild,ACHFARY,2012-05-22
58.311,-4.916,Dry,Mild,ACHFARY,2012-05-23
58.311,-4.916,Dry,Hot,ACHFARY,2012-05-24
58.311,-4.916,Dry,Mild,ACHFARY,2012-05-25
58.311,-4.916,Dry,Mild,ACHFARY,2012-05-26
58.311,-4.916,Dry,Hot,ACHFARY,2012-05-27
58.311,-4.916,Dry,Hot,ACHFARY,2012-05-28
58.311,-4.916,Dry,Mild,ACHFARY,2012-05-29
58.311,-4.916,Dry,Mild,ACHFARY,2012-05-30
58.311,-4.916,Dry,Mild,ACHFARY,2012-05-31
58.311,-4.916,Dry,Cool,ACHFARY,2012-06-01
58.311,-4.916,Dry,Cool,ACHFARY,2012-06-02
58.311,-4.916,Dry,Cool,ACHFARY,2012-06-03
58.311,-4.916,Dry,Cool,ACHFARY,2012-06-04
58.311,-4.916,Dry,Cool,ACHFARY,2012-06-05
58.311,-4.916,Dry,Cool,ACHFARY,2012-06-06
58.311,-4.916,Mild Rain,Cool,ACHFARY,2012-06-07
58.311,-4.916,Dry,Mild,ACHFARY,2012-06-08
58.311,-4.916,Mild Rain,Cool,ACHFARY,2012-06-09
58.311,-4.916,Dry,Cool,ACHFARY,2012-06-10
58.311,-4.916,Dry,Cool,ACHFARY,2012-06-11
58.311,-4.916,Dry,Cool,ACHFARY,2012-06-12
58.311,-4.916,Dry,Cool,ACHFARY,2012-06-13
58.311,-4.916,Dry,Cool,ACHFARY,2012-06-14
58.311,-4.916,Dry,Cool,ACHFARY,2012-06-15
58.311,-4.916,Dry,Cool,ACHFARY,2012-06-16
58.311,-4.916,Dry,Cool,ACHFARY,2012-06-17
58.311,-4.916,Dry,Cool,ACHFARY,2012-06-18
58.311,-4.916,Mild Rain,Mild,ACHFARY,2012-06-19
58.311,-4.916,Dry,Cool,ACHFARY,2012-06-20
58.311,-4.916,Dry,Mild,ACHFARY,2012-06-21
58.311,-4.916,Dry,Cool,ACHFARY,2012-06-22
58.311,-4.916,Dry,Mild,ACHFARY,2012-06-23
58.311,-4.916,Mild Rain,Cool,ACHFARY,2012-06-24
58.311,-4.916,Mild Rain,Cool,ACHFARY,2012-06-25
58.311,-4.916,Dry,Cool,ACHFARY,2012-06-26
58.311,-4.916,Dry,Mild,ACHFARY,2012-06-27
58.311,-4.916,Drizzle,Cool,ACHFARY,2012-06-28
58.311,-4.916,Heavy Rain,Mild,ACHFARY,2012-06-29
58.311,-4.916,Mild Rain,Mild,ACHFARY,2012-06-30
58.311,-4.916,Heavy Rain,Mild,ACHFARY,2012-07-01
58.311,-4.916,Dry,Cool,ACHFARY,2012-07-02
58.311,-4.916,Dry,Mild,ACHFARY,2012-07-03
58.311,-4.916,Dry,Mild,ACHFARY,2012-07-04
58.311,-4.916,Dry,Mild,ACHFARY,2012-07-05
58.311,-4.916,Dry,Mild,ACHFARY,2012-07-06
58.311,-4.916,Dry,Mild,ACHFARY,2012-07-07
58.311,-4.916,Drizzle,Cool,ACHFARY,2012-07-08
58.311,-4.916,Dry,Cool,ACHFARY,2012-07-09
58.311,-4.916,Mild Rain,Cool,ACHFARY,2012-07-10
58.311,-4.916,Dry,Cool,ACHFARY,2012-07-11
58.311,-4.916,Drizzle,Cool,ACHFARY,2012-07-12
58.311,-4.916,Dry,Cool,ACHFARY,2012-07-13
58.311,-4.916,Dry,Cool,ACHFARY,2012-07-14
58.311,-4.916,Mild Rain,Cool,ACHFARY,2012-07-15
58.311,-4.916,Heavy Rain,Mild,ACHFARY,2012-07-16
58.311,-4.916,Mild Rain,Cool,ACHFARY,2012-07-17
58.311,-4.916,Dry,Mild,ACHFARY,2012-07-18
58.311,-4.916,Dry,Cool,ACHFARY,2012-07-19
58.311,-4.916,Dry,Mild,ACHFARY,2012-07-20
58.311,-4.916,Drizzle,Mild,ACHFARY,2012-07-21
58.311,-4.916,Drizzle,Mild,ACHFARY,2012-07-22
58.311,-4.916,Heavy Rain,Mild,ACHFARY,2012-07-23
58.311,-4.916,Dry,Mild,ACHFARY,2012-07-24
58.311,-4.916,Dry,Mild,ACHFARY,2012-07-25
58.311,-4.916,Dry,Mild,ACHFARY,2012-07-26
58.311,-4.916,Dry,Mild,ACHFARY,2012-07-27
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-07-28
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-07-29
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-07-30
58.311,-4.916,Dry,Cool,ACHFARY,2012-07-31
58.311,-4.916,Dry,Mild,ACHFARY,2012-08-01
58.311,-4.916,Mild Rain,Mild,ACHFARY,2012-08-02
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-08-03
58.311,-4.916,Dry,Mild,ACHFARY,2012-08-04
58.311,-4.916,Dry,Mild,ACHFARY,2012-08-05
58.311,-4.916,Dry,Mild,ACHFARY,2012-08-06
58.311,-4.916,Dry,Mild,ACHFARY,2012-08-07
58.311,-4.916,Dry,Mild,ACHFARY,2012-08-08
58.311,-4.916,Dry,Mild,ACHFARY,2012-08-09
58.311,-4.916,Dry,Mild,ACHFARY,2012-08-10
58.311,-4.916,Dry,Mild,ACHFARY,2012-08-11
58.311,-4.916,Dry,Mild,ACHFARY,2012-08-12
58.311,-4.916,Dry,Mild,ACHFARY,2012-08-13
58.311,-4.916,Dry,Mild,ACHFARY,2012-08-14
58.311,-4.916,Mild Rain,Mild,ACHFARY,2012-08-15
58.311,-4.916,Dry,Mild,ACHFARY,2012-08-16
58.311,-4.916,Drizzle,Mild,ACHFARY,2012-08-17
58.311,-4.916,Drizzle,Mild,ACHFARY,2012-08-18
58.311,-4.916,Drizzle,Mild,ACHFARY,2012-08-19
58.311,-4.916,Drizzle,Mild,ACHFARY,2012-08-20
58.311,-4.916,Heavy Rain,Mild,ACHFARY,2012-08-21
58.311,-4.916,Heavy Rain,Mild,ACHFARY,2012-08-22
58.311,-4.916,Heavy Rain,Mild,ACHFARY,2012-08-23
58.311,-4.916,Dry,Mild,ACHFARY,2012-08-24
58.311,-4.916,Dry,Mild,ACHFARY,2012-08-25
58.311,-4.916,Dry,Cool,ACHFARY,2012-08-26
58.311,-4.916,Dry,Mild,ACHFARY,2012-08-27
58.311,-4.916,Mild Rain,Mild,ACHFARY,2012-08-28
58.311,-4.916,Mild Rain,Mild,ACHFARY,2012-08-29
58.311,-4.916,Mild Rain,Cool,ACHFARY,2012-08-30
58.311,-4.916,Dry,Cool,ACHFARY,2012-08-31
58.311,-4.916,Mild Rain,Mild,ACHFARY,2012-09-01
58.311,-4.916,Heavy Rain,Mild,ACHFARY,2012-09-02
58.311,-4.916,Heavy Rain,Mild,ACHFARY,2012-09-03
58.311,-4.916,Mild Rain,Mild,ACHFARY,2012-09-04
58.311,-4.916,Mild Rain,Mild,ACHFARY,2012-09-05
58.311,-4.916,Mild Rain,Cool,ACHFARY,2012-09-06
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-09-07
58.311,-4.916,Mild Rain,Mild,ACHFARY,2012-09-08
58.311,-4.916,Dry,Mild,ACHFARY,2012-09-09
58.311,-4.916,Heavy Rain,Mild,ACHFARY,2012-09-10
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-09-11
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-09-12
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-09-13
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-09-14
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-09-15
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-09-16
58.311,-4.916,Mild Rain,Cool,ACHFARY,2012-09-17
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-09-18
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-09-19
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-09-20
58.311,-4.916,Mild Rain,Cool,ACHFARY,2012-09-21
58.311,-4.916,Mild Rain,Cool,ACHFARY,2012-09-22
58.311,-4.916,Dry,Cool,ACHFARY,2012-09-23
58.311,-4.916,Dry,Cool,ACHFARY,2012-09-24
58.311,-4.916,Mild Rain,Cool,ACHFARY,2012-09-25
58.311,-4.916,Mild Rain,Cool,ACHFARY,2012-09-26
58.311,-4.916,Dry,Cool,ACHFARY,2012-09-27
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-09-28
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-09-29
58.311,-4.916,Mild Rain,Cool,ACHFARY,2012-09-30
58.311,-4.916,Mild Rain,Cool,ACHFARY,2012-10-01
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-10-02
58.311,-4.916,Drizzle,Cool,ACHFARY,2012-10-03
58.311,-4.916,Mild Rain,Cool,ACHFARY,2012-10-04
58.311,-4.916,Mild Rain,Cool,ACHFARY,2012-10-05
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-10-06
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-10-07
58.311,-4.916,Mild Rain,Cool,ACHFARY,2012-10-08
58.311,-4.916,Dry,Cool,ACHFARY,2012-10-09
58.311,-4.916,Dry,Cool,ACHFARY,2012-10-10
58.311,-4.916,Dry,Cool,ACHFARY,2012-10-11
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-10-12
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-10-13
58.311,-4.916,Dry,Cool,ACHFARY,2012-10-14
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-10-15
58.311,-4.916,Dry,Cool,ACHFARY,2012-10-16
58.311,-4.916,Dry,Cool,ACHFARY,2012-10-17
58.311,-4.916,Dry,Cool,ACHFARY,2012-10-18
58.311,-4.916,Drizzle,Cool,ACHFARY,2012-10-19
58.311,-4.916,Drizzle,Cool,ACHFARY,2012-10-20
58.311,-4.916,Drizzle,Cool,ACHFARY,2012-10-21
58.311,-4.916,Dry,Cool,ACHFARY,2012-10-22
58.311,-4.916,Dry,Cool,ACHFARY,2012-10-23
58.311,-4.916,Dry,Cool,ACHFARY,2012-10-24
58.311,-4.916,Mild Rain,Cool,ACHFARY,2012-10-25
58.311,-4.916,Drizzle,Cool,ACHFARY,2012-10-26
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-10-27
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-10-28
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-10-29
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-10-30
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-10-31
58.311,-4.916,Drizzle,Cool,ACHFARY,2012-11-01
58.311,-4.916,Drizzle,Cool,ACHFARY,2012-11-02
58.311,-4.916,Mild Rain,Cool,ACHFARY,2012-11-03
58.311,-4.916,Mild Rain,Cool,ACHFARY,2012-11-04
58.311,-4.916,Mild Rain,Cool,ACHFARY,2012-11-05
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-11-06
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-11-07
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-11-08
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-11-09
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-11-10
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-11-11
58.311,-4.916,Mild Rain,Cool,ACHFARY,2012-11-12
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-11-13
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-11-14
58.311,-4.916,Drizzle,Cool,ACHFARY,2012-11-15
58.311,-4.916,Mild Rain,Cool,ACHFARY,2012-11-16
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-11-17
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-11-18
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-11-19
58.311,-4.916,Drizzle,Cool,ACHFARY,2012-11-20
58.311,-4.916,Drizzle,Cool,ACHFARY,2012-11-21
58.311,-4.916,Mild Rain,Cool,ACHFARY,2012-11-22
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-11-23
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-11-24
58.311,-4.916,Dry,Cool,ACHFARY,2012-11-25
58.311,-4.916,Drizzle,Cold,ACHFARY,2012-11-26
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-11-27
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-11-28
58.311,-4.916,Dry,Cool,ACHFARY,2012-11-29
58.311,-4.916,Mild Rain,Cold,ACHFARY,2012-11-30
58.311,-4.916,Heavy Rain,Cold,ACHFARY,2012-12-01
58.311,-4.916,Mild Rain,Cold,ACHFARY,2012-12-02
58.311,-4.916,Drizzle,Cold,ACHFARY,2012-12-03
58.311,-4.916,Heavy Rain,Cold,ACHFARY,2012-12-04
58.311,-4.916,Mild Rain,Cold,ACHFARY,2012-12-05
58.311,-4.916,Heavy Rain,Cold,ACHFARY,2012-12-06
58.311,-4.916,Heavy Rain,Cold,ACHFARY,2012-12-07
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-12-08
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-12-09
58.311,-4.916,Mild Rain,Cool,ACHFARY,2012-12-10
58.311,-4.916,Dry,Cold,ACHFARY,2012-12-11
58.311,-4.916,Dry,Cold,ACHFARY,2012-12-12
58.311,-4.916,Mild Rain,Cold,ACHFARY,2012-12-13
58.311,-4.916,Drizzle,Cold,ACHFARY,2012-12-14
58.311,-4.916,Mild Rain,Cool,ACHFARY,2012-12-15
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-12-16
58.311,-4.916,Dry,Cool,ACHFARY,2012-12-17
58.311,-4.916,Dry,Cool,ACHFARY,2012-12-18
58.311,-4.916,Dry,Cold,ACHFARY,2012-12-19
58.311,-4.916,Mild Rain,Cool,ACHFARY,2012-12-20
58.311,-4.916,Mild Rain,Cool,ACHFARY,2012-12-21
58.311,-4.916,Mild Rain,Cool,ACHFARY,2012-12-22
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-12-23
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-12-24
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-12-25
58.311,-4.916,Mild Rain,Cool,ACHFARY,2012-12-26
58.311,-4.916,Drizzle,Cool,ACHFARY,2012-12-27
58.311,-4.916,Mild Rain,Cool,ACHFARY,2012-12-28
58.311,-4.916,Mild Rain,Cool,ACHFARY,2012-12-29
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-12-30
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2012-12-31
50.953,-3.438,Mild Rain,Cool,HUNTSHAM,2012-01-01
50.953,-3.438,Hail,Cool,HUNTSHAM,2012-01-02
50.953,-3.438,Gale,Cool,HUNTSHAM,2012-01-03
50.953,-3.438,Gale,Cool,HUNTSHAM,2012-01-04
50.953,-3.438,Gale,Cool,HUNTSHAM,2012-01-05
50.953,-3.438,Dry,Cool,HUNTSHAM,2012-01-06
50.953,-3.438,Mild Rain,Cool,HUNTSHAM,2012-01-07
50.953,-3.438,Dry,Cool,HUNTSHAM,2012-01-08
50.953,-3.438,Dry,Cool,HUNTSHAM,2012-01-09
50.953,-3.438,Mild Rain,Cool,HUNTSHAM,2012-01-10
50.953,-3.438,Drizzle,Cool,HUNTSHAM,2012-01-11
50.953,-3.438,Dry,Cool,HUNTSHAM,2012-01-12
50.953,-3.438,Dry,Cool,HUNTSHAM,2012-01-13
50.953,-3.438,Dry,Cool,HUNTSHAM,2012-01-14
50.953,-3.438,Dry,Cool,HUNTSHAM,2012-01-15
50.953,-3.438,Dry,Cool,HUNTSHAM,2012-01-16
50.953,-3.438,Dry,Cold,HUNTSHAM,2012-01-17
50.953,-3.438,Dry,Cool,HUNTSHAM,2012-01-18
50.953,-3.438,Heavy Rain,Cool,HUNTSHAM,2012-01-19
50.953,-3.438,Gale,Cool,HUNTSHAM,2012-01-20
50.953,-3.438,Gale,Cool,HUNTSHAM,2012-01-21
50.953,-3.438,Dry,Cool,HUNTSHAM,2012-01-22
50.953,-3.438,Dry,Cool,HUNTSHAM,2012-01-23
50.953,-3.438,Mild Rain,Cool,HUNTSHAM,2012-01-24
50.953,-3.438,Mild Rain,Cool,HUNTSHAM,2012-01-25
50.953,-3.438,Hail,Cool,HUNTSHAM,2012-01-26
50.953,-3.438,Hail,Cool,HUNTSHAM,2012-01-27
50.953,-3.438,Dry,Cool,HUNTSHAM,2012-01-28
50.953,-3.438,Snowy,Cool,HUNTSHAM,2012-01-29
50.953,-3.438,Snowy,Cold,HUNTSHAM,2012-01-30
50.953,-3.438,Mild Rain,Cold,HUNTSHAM,2012-01-31
50.953,-3.438,Dry,Cold,HUNTSHAM,2012-02-01
50.953,-3.438,Dry,Cold,HUNTSHAM,2012-02-02
50.953,-3.438,Dry,Freezing,HUNTSHAM,2012-02-03
50.953,-3.438,Snowy,Freezing,HUNTSHAM,2012-02-04
50.953,-3.438,Heavy Rain,Cold,HUNTSHAM,2012-02-05
50.953,-3.438,Dry,Cool,HUNTSHAM,2012-02-06
50.953,-3.438,Dry,Cool,HUNTSHAM,2012-02-07
50.953,-3.438,Dry,Freezing,HUNTSHAM,2012-02-08
50.953,-3.438,Dry,Cold,HUNTSHAM,2012-02-09
50.953,-3.438,Snowy,Cool,HUNTSHAM,2012-02-10
50.953,-3.438,Drizzle,Freezing,HUNTSHAM,2012-02-11
50.953,-3.438,Dry,Cold,HUNTSHAM,2012-02-12
50.953,-3.438,Drizzle,Cool,HUNTSHAM,2012-02-13
50.953,-3.438,Dry,Cool,HUNTSHAM,2012-02-14
50.953,-3.438,Dry,Cool,HUNTSHAM,2012-02-15
50.953,-3.438,Dry,Cool,HUNTSHAM,2012-02-16
50.953,-3.438,Dry,Cool,HUNTSHAM,2012-02-17
50.953,-3.438,Dry,Cool,HUNTSHAM,2012-02-18
50.953,-3.438,Mild Rain,Cool,HUNTSHAM,2012-02-19
50.953,-3.438,Dry,Cool,HUNTSHAM,2012-02-20
50.953,-3.438,Dry,Cool,HUNTSHAM,2012-02-21
50.953,-3.438,Dry,Cool,HUNTSHAM,2012-02-22
50.953,-3.438,Mild Rain,Cool,HUNTSHAM,2012-02-23
