month,station_name,station_latitude,station_longitude,weather_classifier,temp_category,sunshine_type
2000-01-31,FOULA,60.154,-2.074,Mild Rain,Cool,
2000-02-29,FOULA,60.154,-2.074,Mild Rain,Cool,
2000-03-31,FOULA,60.154,-2.074,Mild Rain,Cool,
2000-04-30,FOULA,60.154,-2.074,Drizzle,Cool,
2000-05-31,FOULA,60.154,-2.074,Drizzle,Cool,
2000-06-30,FOULA,60.154,-2.074,Mild Rain,Cool,
2000-07-31,FOULA,60.154,-2.074,Drizzle,Cool,
2000-08-31,FOULA,60.154,-2.074,Mild Rain,Cool,
2000-09-30,FOULA,60.154,-2.074,Heavy Rain,Cool,
2000-10-31,FOULA,60.154,-2.074,Heavy Rain,Cool,
2000-11-30,FOULA,60.154,-2.074,Mild Rain,Cool,
2000-12-31,FOULA,60.154,-2.074,Heavy Rain,Cool,
2000-01-31,RACKWICK,58.873,-3.387,Hail,Cool,
2000-02-29,RACKWICK,58.873,-3.387,Hail,Cool,
2000-03-31,RACKWICK,58.873,-3.387,Snowy,Cool,
2000-04-30,RACKWICK,58.873,-3.387,Hail,Cool,
2000-05-31,RACKWICK,58.873,-3.387,Dry,Cool,
2000-06-30,RACKWICK,58.873,-3.387,Drizzle,Cool,
2000-07-31,RACKWICK,58.873,-3.387,Drizzle,Cool,
2000-08-31,RACKWICK,58.873,-3.387,Mild Rain,Mild,
2000-09-30,RACKWICK,58.873,-3.387,Drizzle,Cool,
2000-10-31,RACKWICK,58.873,-3.387,Mild Rain,Cool,
2000-11-30,RACKWICK,58.873,-3.387,Hail,Cool,
2000-12-31,RACKWICK,58.873,-3.387,Gale,Cool,
2000-01-31,DUARTMORE BRIDGE,58.289,-5.072,Heavy Rain,Cool,Partially Overcast
2000-02-29,DUARTMORE BRIDGE,58.289,-5.072,Snowy,Cool,Partially Overcast
2000-03-31,DUARTMORE BRIDGE,58.289,-5.072,Snowy,Cool,Partially Overcast
2000-04-30,DUARTMORE BRIDGE,58.289,-5.072,Snowy,Cool,Sunny
2000-05-31,DUARTMORE BRIDGE,58.289,-5.072,Drizzle,Mild,Sunny
2000-06-30,DUARTMORE BRIDGE,58.289,-5.072,Mild Rain,Mild,Sunny
2000-07-31,DUARTMORE BRIDGE,58.289,-5.072,Drizzle,Mild,Sunny
2000-08-31,DUARTMORE BRIDGE,58.289,-5.072,Mild Rain,Mild,Sunny
2000-09-30,DUARTMORE BRIDGE,58.289,-5.072,Mild Rain,Mild,Sunny
