month,station_name,station_latitude,station_longitude,weather_classifier,temp_category,sunshine_type
1960-01-31,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1960-02-29,BALTASOUND,60.759,-0.888,Mild Rain,Cold,Partially Overcast
1960-03-31,BALTASOUND,60.759,-0.888,Drizzle,Cool,Partially Overcast
1960-04-30,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1960-05-31,BALTASOUND,60.759,-0.888,Drizzle,Cool,Sunny
1960-06-30,BALTASOUND,60.759,-0.888,Drizzle,Cool,Sunny
1960-07-31,BALTASOUND,60.759,-0.888,Drizzle,Cool,Sunny
1960-08-31,BALTASOUND,60.759,-0.888,Drizzle,Mild,Sunny
1960-09-30,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Sunny
1960-10-31,BALTASOUND,60.759,-0.888,Drizzle,Cool,Partially Overcast
1960-11-30,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1960-12-31,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1960-01-31,WICK AIRPORT,58.454,-3.09,,Cool,Partially Overcast
1960-02-29,WICK AIRPORT,58.454,-3.09,Hail,Cold,Sunny
1960-03-31,WICK AIRPORT,58.454,-3.09,,Cool,Partially Overcast
1960-04-30,WICK AIRPORT,58.454,-3.09,,Cool,Sunny
1960-05-31,WICK AIRPORT,58.454,-3.09,,Cool,Sunny
1960-06-30,WICK AIRPORT,58.454,-3.09,,Cool,Sunny
1960-07-31,WICK AIRPORT,58.454,-3.09,,Cool,Sunny
1960-08-31,WICK AIRPORT,58.454,-3.09,,Cool,Sunny
1960-09-30,WICK AIRPORT,58.454,-3.09,,Cool,Sunny
1960-10-31,WICK AIRPORT,58.454,-3.09,,Cool,Partially Overcast
1960-11-30,WICK AIRPORT,58.454,-3.09,,Cool,Partially Overcast
1960-12-31,WICK AIRPORT,58.454,-3.09,,Cool,Partially Overcast
1960-01-31,ACHNASHELLACH,57.49,-5.275,,Cool,
1960-02-29,ACHNASHELLACH,57.49,-5.275,,Cool,
1960-03-31,ACHNASHELLACH,57.49,-5.275,,Cool,
1960-04-30,ACHNASHELLACH,57.49,-5.275,,Cool,
1960-05-31,ACHNASHELLACH,57.49,-5.275,,Mild,
1960-06-30,ACHNASHELLACH,57.49,-5.275,,Mild,
1960-07-31,ACHNASHELLACH,57.49,-5.275,,Mild,
1960-08-31,ACHNASHELLACH,57.49,-5.275,,Mild,
1960-09-30,ACHNASHELLACH,57.49,-5.275,,Mild,
1960-10-31,ACHNASHELLACH,57.49,-5.275,,Cool,
1960-11-30,ACHNASHELLACH,57.49,-5.275,,Cool,
1960-12-31,ACHNASHELLACH,57.49,-5.275,,Cool,
1960-01-31,KINLOCHEWE,57.613,-5.306,,Cool,Partially Overcast
1960-02-29,KINLOCHEWE,57.613,-5.306,,Cool,Partially Overcast
1960-03-31,KINLOCHEWE,57.613,-5.306,,Cool,Partially Overcast
1960-04-30,KINLOCHEWE,57.613,-5.306,,Cool,Partially Overcast
1960-05-31,KINLOCHEWE,57.613,-5.306,,Mild,Sunny
1960-06-30,KINLOCHEWE,57.613,-5.306,,Mild,Sunny
1960-07-31,KINLOCHEWE,57.613,-5.306,,Mild,Partially Overcast
1960-08-31,KINLOCHEWE,57.613,-5.306,,Mild,Partially Overcast
1960-09-30,KINLOCHEWE,57.613,-5.306,,Mild,Sunny
1960-10-31,KINLOCHEWE,57.613,-5.306,,Cool,Partially Overcast
1960-11-30,KINLOCHEWE,57.613,-5.306,,Cool,Partially Overcast
1960-12-31,KINLOCHEWE,57.613,-5.306,,Cool,Partially Overcast
1960-01-31,FORTROSE,57.574,-4.093,,Cool,Partially Overcast
1960-02-29,FORTROSE,57.574,-4.093,,Cool,Sunny
1960-03-31,FORTROSE,57.574,-4.093,,Cool,Sunny
1960-04-30,FORTROSE,57.574,-4.093,,Cool,Sunny
1960-05-31,FORTROSE,57.574,-4.093,,Cool,Sunny
1960-06-30,FORTROSE,57.574,-4.093,,Mild,Sunny
1960-07-31,FORTROSE,57.574,-4.093,,Mild,Sunny
1960-08-31,FORTROSE,57.574,-4.093,,Mild,Sunny
1960-09-30,FORTROSE,57.574,-4.093,,Cool,Sunny
1960-10-31,FORTROSE,57.574,-4.093,,Cool,Partially Overcast
1960-11-30,FORTROSE,57.574,-4.093,,Cool,Partially Overcast
1960-12-31,FORTROSE,57.574,-4.093,,Cool,Partially Overcast
1960-01-31,ONICH,56.72,-5.224,,Cool,Partially Overcast
1960-02-29,ONICH,56.72,-5.224,,Cool,Partially Overcast
1960-03-31,ONICH,56.72,-5.224,,Cool,Partially Overcast
1960-04-30,ONICH,56.72,-5.224,,Cool,Sunny
1960-05-31,ONICH,56.72,-5.224,,Mild,Sunny
1960-06-30,ONICH,56.72,-5.224,,Mild,Sunny
1960-07-31,ONICH,56.72,-5.224,,Mild,Sunny
1960-08-31,ONICH,56.72,-5.224,,Mild,Sunny
1960-09-30,ONICH,56.72,-5.224,,Mild,Sunny
1960-10-31,ONICH,56.72,-5.224,,Cool,Partially Overcast
1960-11-30,ONICH,56.72,-5.224,,Cool,Partially Overcast
1960-12-31,ONICH,56.72,-5.224,,Cool,Partially Overcast
1960-01-31,FORT AUGUSTUS,57.144,-4.677,,Cool,Partially Overcast
1960-02-29,FORT AUGUSTUS,57.144,-4.677,,Cool,Partially Overcast
1960-03-31,FORT AUGUSTUS,57.144,-4.677,,Cool,Partially Overcast
1960-04-30,FORT AUGUSTUS,57.144,-4.677,,Cool,Sunny
1960-05-31,FORT AUGUSTUS,57.144,-4.677,,Mild,Sunny
