month,station_name,station_latitude,station_longitude,weather_classifier,temp_category,sunshine_type
1980-01-31,FAIR ISLE,59.526,-1.63,Hail,Cold,Partially Overcast
1980-02-29,FAIR ISLE,59.526,-1.63,,Cool,Partially Overcast
1980-03-31,FAIR ISLE,59.526,-1.63,Hail,Cold,Partially Overcast
1980-04-30,FAIR ISLE,59.526,-1.63,,Cool,Sunny
1980-05-31,FAIR ISLE,59.526,-1.63,,Cool,Sunny
1980-06-30,FAIR ISLE,59.526,-1.63,,Cool,Sunny
1980-07-31,FAIR ISLE,59.526,-1.63,,Cool,Sunny
1980-08-31,FAIR ISLE,59.526,-1.63,,Cool,Partially Overcast
1980-09-30,FAIR ISLE,59.526,-1.63,,Cool,Partially Overcast
1980-10-31,FAIR ISLE,59.526,-1.63,Hail,Cool,Partially Overcast
1980-11-30,FAIR ISLE,59.526,-1.63,Hail,Cool,Partially Overcast
1980-12-31,FAIR ISLE,59.526,-1.63,Hail,Cool,Partially Overcast
1980-01-31,LERWICK,60.139,-1.185,Hail,Cold,Partially Overcast
1980-02-29,LERWICK,60.139,-1.185,,Cold,Partially Overcast
1980-03-31,LERWICK,60.139,-1.185,Hail,Cold,Partially Overcast
1980-04-30,LERWICK,60.139,-1.185,,Cool,Sunny
1980-05-31,LERWICK,60.139,-1.185,,Cool,Sunny
1980-06-30,LERWICK,60.139,-1.185,,Cool,Sunny
1980-07-31,LERWICK,60.139,-1.185,,Cool,Sunny
1980-08-31,LERWICK,60.139,-1.185,,Cool,Partially Overcast
1980-09-30,LERWICK,60.139,-1.185,,Cool,Partially Overcast
1980-10-31,LERWICK,60.139,-1.185,,Cool,Partially Overcast
1980-11-30,LERWICK,60.139,-1.185,Hail,Cool,Partially Overcast
1980-12-31,LERWICK,60.139,-1.185,Hail,Cool,Partially Overcast
1980-01-31,BALTASOUND,60.759,-0.888,Drizzle,Cold,Partially Overcast
1980-02-29,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1980-03-31,BALTASOUND,60.759,-0.888,Drizzle,Cool,Partially Overcast
1980-04-30,BALTASOUND,60.759,-0.888,Drizzle,Cool,Sunny
1980-05-31,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1980-06-30,BALTASOUND,60.759,-0.888,Drizzle,Cool,Sunny
1980-07-31,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1980-08-31,BALTASOUND,60.759,-0.888,Drizzle,Cool,Partially Overcast
1980-09-30,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1980-10-31,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1980-11-30,BALTASOUND,60.759,-0.888,Snowy,Cool,Partially Overcast
1980-12-31,BALTASOUND,60.759,-0.888,Snowy,Cool,Partially Overcast
1980-01-31,KIRKWALL,58.953,-2.901,Hail,Cold,Partially Overcast
1980-02-29,KIRKWALL,58.953,-2.901,,Cool,Partially Overcast
1980-03-31,KIRKWALL,58.953,-2.901,,Cool,Partially Overcast
1980-04-30,KIRKWALL,58.953,-2.901,,Cool,Sunny
1980-05-31,KIRKWALL,58.953,-2.901,,Cool,Sunny
1980-06-30,KIRKWALL,58.953,-2.901,,Cool,Sunny
1980-07-31,KIRKWALL,58.953,-2.901,,Cool,Sunny
1980-08-31,KIRKWALL,58.953,-2.901,,Cool,Partially Overcast
1980-09-30,KIRKWALL,58.953,-2.901,,Cool,Partially Overcast
1980-10-31,KIRKWALL,58.953,-2.901,Hail,Cool,Partially Overcast
1980-11-30,KIRKWALL,58.953,-2.901,Hail,Cool,Partially Overcast
1980-12-31,KIRKWALL,58.953,-2.901,Hail,Cool,Partially Overcast
1980-01-31,DOUNREAY,58.579,-3.739,Snowy,Cool,
1980-02-29,DOUNREAY,58.579,-3.739,Drizzle,Cool,
1980-03-31,DOUNREAY,58.579,-3.739,Drizzle,Cool,
1980-04-30,DOUNREAY,58.579,-3.739,Dry,Cool,
1980-05-31,DOUNREAY,58.579,-3.739,Dry,Cool,
1980-06-30,DOUNREAY,58.579,-3.739,Mild Rain,Mild,
1980-07-31,DOUNREAY,58.579,-3.739,Mild Rain,Mild,
1980-08-31,DOUNREAY,58.579,-3.739,Drizzle,Mild,
1980-09-30,DOUNREAY,58.579,-3.739,Mild Rain,Mild,
1980-10-31,DOUNREAY,58.579,-3.739,Mild Rain,Cool,
1980-11-30,DOUNREAY,58.579,-3.739,Mild Rain,Cool,
1980-12-31,DOUNREAY,58.579,-3.739,Mild Rain,Cool,
1980-01-31,WICK AIRPORT,58.454,-3.09,,Cold,Partially Overcast
1980-02-29,WICK AIRPORT,58.454,-3.09,,Cool,Partially Overcast
1980-03-31,WICK AIRPORT,58.454,-3.09,,Cool,Partially Overcast
1980-04-30,WICK AIRPORT,58.454,-3.09,,Cool,Sunny
1980-05-31,WICK AIRPORT,58.454,-3.09,,Cool,Sunny
1980-06-30,WICK AIRPORT,58.454,-3.09,,Cool,Sunny
1980-07-31,WICK AIRPORT,58.454,-3.09,Dry,Cool,Sunny
1980-08-31,WICK AIRPORT,58.454,-3.09,,Cool,Partially Overcast
1980-09-30,WICK AIRPORT,58.454,-3.09,,Cool,Sunny
1980-10-31,WICK AIRPORT,58.454,-3.09,,Cool,Partially Overcast
1980-11-30,WICK AIRPORT,58.454,-3.09,,Cool,Partially Overcast
1980-12-31,WICK AIRPORT,58.454,-3.09,Hail,Cool,Partially Overcast
1980-01-31,KEISS,58.542,-3.11,Drizzle,Cool,Partially Overcast
1980-02-29,KEISS,58.542,-3.11,Snowy,Cool,Partially Overcast
1980-03-31,KEISS,58.542,-3.11,Drizzle,Cool,Partially Overcast
1980-04-30,KEISS,58.542,-3.11,Dry,Cool,Sunny
1980-05-31,KEISS,58.542,-3.11,Dry,Cool,Sunny
1980-06-30,KEISS,58.542,-3.11,Drizzle,Cool,Sunny
1980-07-31,KEISS,58.542,-3.11,Drizzle,Cool,Sunny
1980-08-31,KEISS,58.542,-3.11,Drizzle,Mild,Partially Overcast
1980-09-30,KEISS,58.542,-3.11,Mild Rain,Mild,Sunny
1980-10-31,KEISS,58.542,-3.11,Mild Rain,Cool,Partially Overcast
1980-11-30,KEISS,58.542,-3.11,Mild Rain,Cool,Partially Overcast
1980-12-31,KEISS,58.542,-3.11,Mild Rain,Cool,Partially Overcast
1980-07-31,DUARTMORE BRIDGE,58.289,-5.072,Mild Rain,Mild,Partially Overcast
1980-08-31,DUARTMORE BRIDGE,58.289,-5.072,Mild Rain,Mild,Sunny
1980-09-30,DUARTMORE BRIDGE,58.289,-5.072,Mild Rain,Mild,Partially Overcast
1980-10-31,DUARTMORE BRIDGE,58.289,-5.072,Heavy Rain,Cool,Partially Overcast
1980-11-30,DUARTMORE BRIDGE,58.289,-5.072,Mild Rain,Cool,Partially Overcast
1980-12-31,DUARTMORE BRIDGE,58.289,-5.072,Heavy Rain,Cool,Partially Overcast
1980-01-31,CAPE WRATH,58.625,-5.0,,Cold,Partially Overcast
1980-02-29,CAPE WRATH,58.625,-5.0,,Cool,Partially Overcast
1980-03-31,CAPE WRATH,58.625,-5.0,,Cool,Sunny
1980-04-30,CAPE WRATH,58.625,-5.0,,Cool,Sunny
1980-05-31,CAPE WRATH,58.625,-5.0,,Cool,Sunny
1980-06-30,CAPE WRATH,58.625,-5.0,,Cool,Sunny
1980-07-31,CAPE WRATH,58.625,-5.0,Dry,Cool,Sunny
1980-08-31,CAPE WRATH,58.625,-5.0,,Cool,Partially Overcast
1980-09-30,CAPE WRATH,58.625,-5.0,,Cool,Sunny
1980-10-31,CAPE WRATH,58.625,-5.0,,Cool,Partially Overcast
1980-11-30,CAPE WRATH,58.625,-5.0,,Cool,Partially Overcast
1980-12-31,CAPE WRATH,58.625,-5.0,Hail,Cool,Partially Overcast
1980-01-31,ACHANY NO 2,57.981,-4.427,Snowy,Cold,Partially Overcast
1980-02-29,ACHANY NO 2,57.981,-4.427,Snowy,Cool,Partially Overcast
1980-03-31,ACHANY NO 2,57.981,-4.427,Drizzle,Cool,Partially Overcast
1980-04-30,ACHANY NO 2,57.981,-4.427,Drizzle,Cool,Sunny
1980-05-31,ACHANY NO 2,57.981,-4.427,Dry,Mild,Sunny
1980-06-30,ACHANY NO 2,57.981,-4.427,Mild Rain,Mild,Sunny
1980-07-31,ACHANY NO 2,57.981,-4.427,Mild Rain,Mild,Partially Overcast
1980-08-31,ACHANY NO 2,57.981,-4.427,Mild Rain,Mild,Partially Overcast
1980-09-30,ACHANY NO 2,57.981,-4.427,Mild Rain,Mild,Partially Overcast
1980-10-31,ACHANY NO 2,57.981,-4.427,Mild Rain,Cool,Partially Overcast
1980-11-30,ACHANY NO 2,57.981,-4.427,Snowy,Cool,Partially Overcast
1980-12-31,ACHANY NO 2,57.981,-4.427,Snowy,Cool,Partially Overcast
1980-01-31,CASSLEY,58.168,-4.727,Snowy,Cold,
1980-02-29,CASSLEY,58.168,-4.727,Snowy,Cool,
1980-03-31,CASSLEY,58.168,-4.727,Mild Rain,Cool,
1980-04-30,CASSLEY,58.168,-4.727,Drizzle,Cool,
1980-05-31,CASSLEY,58.168,-4.727,Dry,Mild,
1980-06-30,CASSLEY,58.168,-4.727,Mild Rain,Mild,
1980-07-31,CASSLEY,58.168,-4.727,Mild Rain,Mild,
1980-08-31,CASSLEY,58.168,-4.727,Mild Rain,Mild,
1980-09-30,CASSLEY,58.168,-4.727,Mild Rain,Mild,
1980-10-31,CASSLEY,58.168,-4.727,Heavy Rain,Cool,
1980-11-30,CASSLEY,58.168,-4.727,Heavy Rain,Cool,
1980-12-31,CASSLEY,58.168,-4.727,Heavy Rain,Cool,
1980-01-31,LAIRG NO 2,58.019,-4.407,Snowy,Cold,
1980-02-29,LAIRG NO 2,58.019,-4.407,Snowy,Cool,
1980-03-31,LAIRG NO 2,58.019,-4.407,Snowy,Cool,
1980-04-30,LAIRG NO 2,58.019,-4.407,Dry,Cool,
1980-05-31,LAIRG NO 2,58.019,-4.407,Dry,Mild,
1980-06-30,LAIRG NO 2,58.019,-4.407,Mild Rain,Mild,
1980-07-31,LAIRG NO 2,58.019,-4.407,Mild Rain,Mild,
1980-08-31,LAIRG NO 2,58.019,-4.407,Mild Rain,Mild,
1980-09-30,LAIRG NO 2,58.019,-4.407,Mild Rain,Mild,
1980-10-31,LAIRG NO 2,58.019,-4.407,Mild Rain,Cool,
1980-11-30,LAIRG NO 2,58.019,-4.407,Mild Rain,Cool,
1980-12-31,LAIRG NO 2,58.019,-4.407,Snowy,Cool,
1980-01-31,TORRISDALE,58.523,-4.273,Snowy,Cold,Partially Overcast
1980-02-29,TORRISDALE,58.523,-4.273,Drizzle,Cool,Partially Overcast
1980-03-31,TORRISDALE,58.523,-4.273,Snowy,Cool,Partially Overcast
1980-04-30,TORRISDALE,58.523,-4.273,Dry,Cool,Sunny
1980-05-31,TORRISDALE,58.523,-4.273,Dry,Cool,Sunny
1980-06-30,TORRISDALE,58.523,-4.273,Drizzle,Mild,Sunny
1980-07-31,TORRISDALE,58.523,-4.273,Drizzle,Mild,Sunny
1980-08-31,TORRISDALE,58.523,-4.273,Drizzle,Mild,Sunny
1980-09-30,TORRISDALE,58.523,-4.273,Mild Rain,Mild,Sunny
1980-10-31,TORRISDALE,58.523,-4.273,Mild Rain,Cool,Partially Overcast
1980-11-30,TORRISDALE,58.523,-4.273,Mild Rain,Cool,Partially Overcast
1980-12-31,TORRISDALE,58.523,-4.273,Hail,Cool,Partially Overcast
1980-01-31,"KINBRACE, HATCHERY",58.23,-3.922,Snowy,Cold,Partially Overcast
1980-02-29,"KINBRACE, HATCHERY",58.23,-3.922,Snowy,Cool,Partially Overcast
1980-03-31,"KINBRACE, HATCHERY",58.23,-3.922,Snowy,Cool,Partially Overcast
1980-04-30,"KINBRACE, HATCHERY",58.23,-3.922,Dry,Cool,Sunny
1980-05-31,"KINBRACE, HATCHERY",58.23,-3.922,Dry,Cool,Sunny
1980-06-30,"KINBRACE, HATCHERY",58.23,-3.922,Drizzle,Mild,Sunny
1980-07-31,"KINBRACE, HATCHERY",58.23,-3.922,Mild Rain,Mild,Partially Overcast
1980-08-31,"KINBRACE, HATCHERY",58.23,-3.922,Drizzle,Mild,Sunny
1980-09-30,"KINBRACE, HATCHERY",58.23,-3.922,Mild Rain,Mild,Sunny
1980-10-31,"KINBRACE, HATCHERY",58.23,-3.922,Mild Rain,Cool,Partially Overcast
1980-11-30,"KINBRACE, HATCHERY",58.23,-3.922,Snowy,Cool,Partially Overcast
1980-12-31,"KINBRACE, HATCHERY",58.23,-3.922,Snowy,Cool,Partially Overcast
